timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:20:57.337, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:20:57.337, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:57.337, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:58.337, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:20:58.337, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:58.337, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:59.338, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.33 W
2025/07/17 15:20:59.338, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:59.338, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:00.338, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:21:00.338, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:00.338, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:21:01.338, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:21:01.338, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:01.338, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:21:02.338, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:21:02.338, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:02.338, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:03.339, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:21:03.339, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:03.339, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:04.339, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:21:04.339, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:04.339, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:05.339, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:21:05.339, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:05.339, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:06.339, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.33 W
2025/07/17 15:21:06.339, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:06.339, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:07.340, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.33 W
2025/07/17 15:21:07.340, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:07.340, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:08.340, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:21:08.340, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:08.340, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:09.340, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:21:09.340, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:09.340, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:10.340, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:21:10.341, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:10.341, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:11.341, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.70 W
2025/07/17 15:21:11.341, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:11.341, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:12.341, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.45 W
2025/07/17 15:21:12.341, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:12.341, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:21:13.341, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.33 W
