timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:22:31.785, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:32.785, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:22:32.785, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:32.785, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:33.785, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.66 W
2025/07/17 15:22:33.786, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:33.786, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:34.786, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.88 W
2025/07/17 15:22:34.786, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:34.786, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:22:35.786, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.00 W
2025/07/17 15:22:35.786, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:22:35.786, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:22:36.786, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.75 W
2025/07/17 15:22:36.787, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:22:36.787, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:22:37.787, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.63 W
2025/07/17 15:22:37.787, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:22:37.787, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 15:22:38.787, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.54 W
2025/07/17 15:22:38.787, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:22:38.787, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:22:39.787, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:22:39.787, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:39.787, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:22:40.788, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:22:40.788, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:40.788, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
