timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:37:38.429, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.14 W
2025/07/17 14:37:38.429, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:38.429, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:37:39.430, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.29 W
2025/07/17 14:37:39.430, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:37:39.430, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.52 W
2025/07/17 14:37:40.430, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.08 W
2025/07/17 14:37:40.430, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.85 W
2025/07/17 14:37:40.430, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.53 W
2025/07/17 14:37:41.430, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.08 W
2025/07/17 14:37:41.430, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.85 W
2025/07/17 14:37:41.430, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.65 W
